code,name,scheme,uri,region_code,region_country_code,region_country_language_code
2917000,s.Gura Galbenei,CUATM,http://statistica.md,2900000,MD,ro
2917000,с.Гура Галбеней,CUATM,http://statistica.md,2900000,MD,ru
2918000,s.Hirtop,CUATM,http://statistica.md,2900000,MD,en
2918000,s.Hîrtop (r-l Cimişlia),CUATM,http://statistica.md,2900000,MD,ro
2918000,с.Хыртоп (р-н Чимишлия),CUATM,http://statistica.md,2900000,MD,ru
2918001,s.Ialpug,CUATM,http://statistica.md,2900000,MD,en
2918001,s.Ialpug,CUATM,http://statistica.md,2900000,MD,ro
2918001,с.Ялпуг,CUATM,http://statistica.md,2900000,MD,ru
2918002,s.Prisaca,CUATM,http://statistica.md,2900000,MD,en
2918002,s.Prisaca,CUATM,http://statistica.md,2900000,MD,ro
2918002,с.Присака,CUATM,http://statistica.md,2900000,MD,ru
2919000,s.Ialpugeni,CUATM,http://statistica.md,2900000,MD,en
2919000,s.Ialpujeni,CUATM,http://statistica.md,2900000,MD,ro
2919000,с.Ялпужень,CUATM,http://statistica.md,2900000,MD,ru
2919001,s.Marienfeld,CUATM,http://statistica.md,2900000,MD,en
2919001,s.Marienfeld,CUATM,http://statistica.md,2900000,MD,ro
2919001,с.Мариенфелд,CUATM,http://statistica.md,2900000,MD,ru
2920000,s.Ivanovca Noua,CUATM,http://statistica.md,2900000,MD,en
2920000,s.Ivanovca Nouă,CUATM,http://statistica.md,2900000,MD,ro
2920000,с.Ивановка Ноуэ,CUATM,http://statistica.md,2900000,MD,ru
2921000,s.Javgur,CUATM,http://statistica.md,2900000,MD,en
2921000,s.Javgur,CUATM,http://statistica.md,2900000,MD,ro
2921000,с.Жавгур,CUATM,http://statistica.md,2900000,MD,ru
2921001,s.Artimonovca,CUATM,http://statistica.md,2900000,MD,en
2921001,s.Artimonovca,CUATM,http://statistica.md,2900000,MD,ro
2921001,с.Артимоновка,CUATM,http://statistica.md,2900000,MD,ru
2921002,s.Maximeni,CUATM,http://statistica.md,2900000,MD,en
2921002,s.Maximeni,CUATM,http://statistica.md,2900000,MD,ro
2921002,с.Максимень,CUATM,http://statistica.md,2900000,MD,ru
2922000,s.Lipoveni,CUATM,http://statistica.md,2900000,MD,en
2922000,s.Lipoveni,CUATM,http://statistica.md,2900000,MD,ro
2922000,с.Липовень,CUATM,http://statistica.md,2900000,MD,ru
2922001,s.Munteni,CUATM,http://statistica.md,2900000,MD,en
2922001,s.Munteni,CUATM,http://statistica.md,2900000,MD,ro
2922001,с.Мунтень,CUATM,http://statistica.md,2900000,MD,ru
2922002,s.Schinosica,CUATM,http://statistica.md,2900000,MD,en
2922002,s.Schinoşica,CUATM,http://statistica.md,2900000,MD,ro
2922002,с.Скиношика,CUATM,http://statistica.md,2900000,MD,ru
2923000,s.Mihailovca,CUATM,http://statistica.md,2900000,MD,en
2923000,s.Mihailovca (r-l Cimişlia),CUATM,http://statistica.md,2900000,MD,ro
2923000,с.Михайловка  (р-н Чимишлия),CUATM,http://statistica.md,2900000,MD,ru
2924000,s.Porumbrei,CUATM,http://statistica.md,2900000,MD,en
2924000,s.Porumbrei,CUATM,http://statistica.md,2900000,MD,ro
2924000,с.Порумбрей,CUATM,http://statistica.md,2900000,MD,ru
2924001,s.Sagaidacul Nou,CUATM,http://statistica.md,2900000,MD,en
2924001,s.Sagaidacul Nou,CUATM,http://statistica.md,2900000,MD,ro
2924001,с.Сагайдакул Ноу,CUATM,http://statistica.md,2900000,MD,ru
2925000,s.Sagaidac,CUATM,http://statistica.md,2900000,MD,en
2925000,s.Sagaidac (r-l Cimişlia),CUATM,http://statistica.md,2900000,MD,ro
2925000,с.Сагайдак (р-н Чимишлия),CUATM,http://statistica.md,2900000,MD,ru
2926000,s.Satul Nou,CUATM,http://statistica.md,2900000,MD,en
2926000,s.Satul Nou,CUATM,http://statistica.md,2900000,MD,ro
2926000,с.Сатул Ноу,CUATM,http://statistica.md,2900000,MD,ru
2927000,s.Selemet,CUATM,http://statistica.md,2900000,MD,en
2927000,s.Selemet,CUATM,http://statistica.md,2900000,MD,ro
2927000,с.Селемет,CUATM,http://statistica.md,2900000,MD,ru
2928000,s.Suric,CUATM,http://statistica.md,2900000,MD,en
2928000,s.Suric,CUATM,http://statistica.md,2900000,MD,ro
2928000,с.Сурик,CUATM,http://statistica.md,2900000,MD,ru
2929000,s.Topala,CUATM,http://statistica.md,2900000,MD,en
2929000,s.Topala,CUATM,http://statistica.md,2900000,MD,ro
2929000,с.Топала,CUATM,http://statistica.md,2900000,MD,ru
2930000,s.Troitcoe,CUATM,http://statistica.md,2900000,MD,en
2930000,s.Troiţcoe,CUATM,http://statistica.md,2900000,MD,ro
2930000,с.Троицкое,CUATM,http://statistica.md,2900000,MD,ru
2931000,s.Valea Perjei,CUATM,http://statistica.md,2900000,MD,en
2931000,s.Valea Perjei (r-l Cimişlia),CUATM,http://statistica.md,2900000,MD,ro
2931000,с.Валя Пержей (р-н Чимишлия),CUATM,http://statistica.md,2900000,MD,ru
3101000,or.Criuleni,CUATM,http://statistica.md,3100000,MD,en
3101000,or.Criuleni,CUATM,http://statistica.md,3100000,MD,ro
3101000,г.Криулень,CUATM,http://statistica.md,3100000,MD,ru
3101001,s.Ohrincea,CUATM,http://statistica.md,3100000,MD,en
3101001,s.Ohrincea,CUATM,http://statistica.md,3100000,MD,ro
3101001,с.Охринча,CUATM,http://statistica.md,3100000,MD,ru
3101002,s.Zolonceni,CUATM,http://statistica.md,3100000,MD,en
3101002,s.Zolonceni,CUATM,http://statistica.md,3100000,MD,ro
3101002,с.Золончень,CUATM,http://statistica.md,3100000,MD,ru
3110000,s.Balabanesti,CUATM,http://statistica.md,3100000,MD,en
3110000,s.Bălăbăneşti,CUATM,http://statistica.md,3100000,MD,ro
3110000,с.Бэлэбэнешть,CUATM,http://statistica.md,3100000,MD,ru
3110001,s.Malaiesti,CUATM,http://statistica.md,3100000,MD,en
3110001,s.Mălăieşti (r-l Criuleni),CUATM,http://statistica.md,3100000,MD,ro
3110001,с.Мэлэешть (р-н Криулень),CUATM,http://statistica.md,3100000,MD,ru
3110002,s.Malaiestii Noi,CUATM,http://statistica.md,3100000,MD,en
3110002,s.Mălăieştii Noi,CUATM,http://statistica.md,3100000,MD,ro
3110002,с.Мэлэештий Ной,CUATM,http://statistica.md,3100000,MD,ru
3111000,s.Baltata,CUATM,http://statistica.md,3100000,MD,en
3111000,s.Bălţata,CUATM,http://statistica.md,3100000,MD,ro
3111000,с.Бэлцата,CUATM,http://statistica.md,3100000,MD,ru
3111001,s.Baltata De Sus,CUATM,http://statistica.md,3100000,MD,en
3111001,s.Bălţata de Sus,CUATM,http://statistica.md,3100000,MD,ro
3111001,с.Бэлцата де Сус,CUATM,http://statistica.md,3100000,MD,ru
3111002,s.Sagaidac,CUATM,http://statistica.md,3100000,MD,en
3111002,s.Sagaidac (r-l Criuleni),CUATM,http://statistica.md,3100000,MD,ro
3111002,с.Сагайдак (р-н Криулень),CUATM,http://statistica.md,3100000,MD,ru
3111003,s.Sagaidacul De Sus,CUATM,http://statistica.md,3100000,MD,en
3111003,s.Sagaidacul de Sus,CUATM,http://statistica.md,3100000,MD,ro
3111003,с.Сагайдакул де Сус,CUATM,http://statistica.md,3100000,MD,ru
3112000,s.Boscana,CUATM,http://statistica.md,3100000,MD,en
3112000,s.Boşcana,CUATM,http://statistica.md,3100000,MD,ro
3112000,с.Бошкана,CUATM,http://statistica.md,3100000,MD,ru
3112001,s.Mardareuca,CUATM,http://statistica.md,3100000,MD,en
3112001,s.Mărdăreuca,CUATM,http://statistica.md,3100000,MD,ro
3112001,с.Мэрдэреука,CUATM,http://statistica.md,3100000,MD,ru
3113000,s.Cimiseni,CUATM,http://statistica.md,3100000,MD,en
3113000,s.Cimişeni,CUATM,http://statistica.md,3100000,MD,ro
3113000,с.Чимишень,CUATM,http://statistica.md,3100000,MD,ru
3114000,s.Corjova,CUATM,http://statistica.md,3100000,MD,en
3114000,s.Corjova (r-l Criuleni),CUATM,http://statistica.md,3100000,MD,ro
3114000,с.Коржова (р-н Криулень),CUATM,http://statistica.md,3100000,MD,ru
3115000,s.Cosernita,CUATM,http://statistica.md,3100000,MD,en
3115000,s.Coşerniţa (r-l Criuleni),CUATM,http://statistica.md,3100000,MD,ro
3115000,с.Кошерница (р-н Криулень),CUATM,http://statistica.md,3100000,MD,ru
3116000,s.Cruglic,CUATM,http://statistica.md,3100000,MD,en
3116000,s.Cruglic,CUATM,http://statistica.md,3100000,MD,ro
3116000,с.Круглик,CUATM,http://statistica.md,3100000,MD,ru
3117000,s.Dolinnoe,CUATM,http://statistica.md,3100000,MD,en
3117000,s.Dolinnoe,CUATM,http://statistica.md,3100000,MD,ro
3117000,с.Долинное,CUATM,http://statistica.md,3100000,MD,ru
3117001,s.Valea Colonitei,CUATM,http://statistica.md,3100000,MD,en
3117001,s.Valea Coloniţei,CUATM,http://statistica.md,3100000,MD,ro
3117001,с.Валя Колоницей,CUATM,http://statistica.md,3100000,MD,ru
3117002,s.Valea Satului,CUATM,http://statistica.md,3100000,MD,en
3117002,s.Valea Satului,CUATM,http://statistica.md,3100000,MD,ro
3117002,с.Валя Сатулуй,CUATM,http://statistica.md,3100000,MD,ru
3118000,s.Drasliceni,CUATM,http://statistica.md,3100000,MD,en
3118000,s.Drăsliceni,CUATM,http://statistica.md,3100000,MD,ro
3118000,с.Дрэсличень,CUATM,http://statistica.md,3100000,MD,ru
3118001,s.Loganesti,CUATM,http://statistica.md,3100000,MD,en
3118001,s.Logăneşti (r-l Criuleni),CUATM,http://statistica.md,3100000,MD,ro
3118001,с.Логэнешть (р-н Криулень),CUATM,http://statistica.md,3100000,MD,ru
3118002,s.Ratus,CUATM,http://statistica.md,3100000,MD,en
3118002,s.Ratuş (r-l Criuleni),CUATM,http://statistica.md,3100000,MD,ro
3118002,с.Ратуш (р-н Криулень),CUATM,http://statistica.md,3100000,MD,ru
3119000,s.Dubasarii Vechi,CUATM,http://statistica.md,3100000,MD,en
3119000,s.Dubăsarii Vechi,CUATM,http://statistica.md,3100000,MD,ro
3119000,с.Дубэсарий Векь,CUATM,http://statistica.md,3100000,MD,ru
3120000,s.Hirtopul Mare,CUATM,http://statistica.md,3100000,MD,en
3120000,s.Hîrtopul Mare,CUATM,http://statistica.md,3100000,MD,ro
3120000,с.Хыртопул Маре,CUATM,http://statistica.md,3100000,MD,ru
3120001,s.Hirtopul Mic,CUATM,http://statistica.md,3100000,MD,en
3120001,s.Hîrtopul Mic,CUATM,http://statistica.md,3100000,MD,ro
3120001,с.Хыртопул Мик,CUATM,http://statistica.md,3100000,MD,ru
3121000,s.Hrusova,CUATM,http://statistica.md,3100000,MD,en
3121000,s.Hruşova,CUATM,http://statistica.md,3100000,MD,ro
3121000,с.Хрушова,CUATM,http://statistica.md,3100000,MD,ru
3121001,s.Chetroasa,CUATM,http://statistica.md,3100000,MD,en
3121001,s.Chetroasa,CUATM,http://statistica.md,3100000,MD,ro
3121001,с.Кетроаса,CUATM,http://statistica.md,3100000,MD,ru
3121002,s.Ciopleni,CUATM,http://statistica.md,3100000,MD,en
3121002,s.Ciopleni,CUATM,http://statistica.md,3100000,MD,ro
3121002,с.Чоплень,CUATM,http://statistica.md,3100000,MD,ru
3122000,s.Isnovat,CUATM,http://statistica.md,3100000,MD,en
3122000,s.Işnovăţ,CUATM,http://statistica.md,3100000,MD,ro
3122000,с.Ишновэц,CUATM,http://statistica.md,3100000,MD,ru
3123000,s.Izbiste,CUATM,http://statistica.md,3100000,MD,en
3123000,s.Izbişte,CUATM,http://statistica.md,3100000,MD,ro
3123000,с.Избиште,CUATM,http://statistica.md,3100000,MD,ru
3124000,s.Jevreni,CUATM,http://statistica.md,3100000,MD,en
3124000,s.Jevreni,CUATM,http://statistica.md,3100000,MD,ro
3124000,с.Жеврень,CUATM,http://statistica.md,3100000,MD,ru
3125000,s.Mascauti,CUATM,http://statistica.md,3100000,MD,en
3125000,s.Maşcăuţi,CUATM,http://statistica.md,3100000,MD,ro
3125000,с.Машкэуць,CUATM,http://statistica.md,3100000,MD,ru
3126000,s.Magdacesti,CUATM,http://statistica.md,3100000,MD,en
3126000,s.Măgdăceşti,CUATM,http://statistica.md,3100000,MD,ro
3126000,с.Мэгдэчешть,CUATM,http://statistica.md,3100000,MD,ru
3127000,s.Miclesti,CUATM,http://statistica.md,3100000,MD,en
3127000,s.Micleşti,CUATM,http://statistica.md,3100000,MD,ro
3127000,с.Миклешть,CUATM,http://statistica.md,3100000,MD,ru
3127001,s.Stetcani,CUATM,http://statistica.md,3100000,MD,en
3127001,s.Steţcani,CUATM,http://statistica.md,3100000,MD,ro
3127001,с.Стецкань,CUATM,http://statistica.md,3100000,MD,ru
3128000,s.Onitcani,CUATM,http://statistica.md,3100000,MD,en
3128000,s.Oniţcani,CUATM,http://statistica.md,3100000,MD,ro
3128000,с.Оницкань,CUATM,http://statistica.md,3100000,MD,ru
3129000,s.Pascani,CUATM,http://statistica.md,3100000,MD,en
3129000,s.Paşcani (r-l Criuleni),CUATM,http://statistica.md,3100000,MD,ro
3129000,с.Пашкань (р-н Криулень),CUATM,http://statistica.md,3100000,MD,ru
3129001,s.Porumbeni,CUATM,http://statistica.md,3100000,MD,en
3129001,s.Porumbeni,CUATM,http://statistica.md,3100000,MD,ro
3129001,с.Порумбень,CUATM,http://statistica.md,3100000,MD,ru
3129100,s.Raculesti,CUATM,http://statistica.md,3100000,MD,en
3129100,s.Răculeşti,CUATM,http://statistica.md,3100000,MD,ro
3129100,с.Рэкулешть,CUATM,http://statistica.md,3100000,MD,ru
3129101,s.Balasesti,CUATM,http://statistica.md,3100000,MD,en
3129101,s.Bălăşeşti (r-l Criuleni),CUATM,http://statistica.md,3100000,MD,ro
3129101,с.Бэлэшешть (р-н Криулень),CUATM,http://statistica.md,3100000,MD,ru
3130000,s.Riscova,CUATM,http://statistica.md,3100000,MD,en
3130000,s.Rîşcova,CUATM,http://statistica.md,3100000,MD,ro
3130000,с.Рышкова,CUATM,http://statistica.md,3100000,MD,ru
3131000,s.Slobozia-Dusca,CUATM,http://statistica.md,3100000,MD,en
3131000,s.Slobozia-Duşca,CUATM,http://statistica.md,3100000,MD,ro
3131000,с.Слобозия-Душка,CUATM,http://statistica.md,3100000,MD,ru
3132000,s.Zaicana,CUATM,http://statistica.md,3100000,MD,en
3132000,s.Zăicana,CUATM,http://statistica.md,3100000,MD,ro
3132000,с.Зэикана,CUATM,http://statistica.md,3100000,MD,ru
3401000,or.Donduseni,CUATM,http://statistica.md,3400000,MD,en
3401000,or.Donduşeni (r-l Donduşeni),CUATM,http://statistica.md,3400000,MD,ro
3401000,г.Дондушень (р-н Дондушень),CUATM,http://statistica.md,3400000,MD,ru
3410000,s.Arionesti,CUATM,http://statistica.md,3400000,MD,en
3410000,s.Arioneşti,CUATM,http://statistica.md,3400000,MD,ro
3410000,с.Арионешть,CUATM,http://statistica.md,3400000,MD,ru
3411000,s.Baraboi,CUATM,http://statistica.md,3400000,MD,en
3411000,s.Baraboi,CUATM,http://statistica.md,3400000,MD,ro
3411000,с.Барабой,CUATM,http://statistica.md,3400000,MD,ru
3412000,s.Briceni,CUATM,http://statistica.md,3400000,MD,en
3412000,s.Briceni (r-l Donduşeni),CUATM,http://statistica.md,3400000,MD,ro
3412000,с.Бричень (р-н Дондушень),CUATM,http://statistica.md,3400000,MD,ru
3413000,s.Cernoleuca,CUATM,http://statistica.md,3400000,MD,en
3413000,s.Cernoleuca,CUATM,http://statistica.md,3400000,MD,ro
3413000,с.Чернолеука,CUATM,http://statistica.md,3400000,MD,ru
3414000,s.Climauti,CUATM,http://statistica.md,3400000,MD,en
3414000,s.Climăuţi,CUATM,http://statistica.md,3400000,MD,ro
3414000,с.Климэуць,CUATM,http://statistica.md,3400000,MD,ru
3415000,s.Corbu,CUATM,http://statistica.md,3400000,MD,en
3415000,s.Corbu,CUATM,http://statistica.md,3400000,MD,ro
3415000,с.Корбу,CUATM,http://statistica.md,3400000,MD,ru
3416000,s.Criscauti,CUATM,http://statistica.md,3400000,MD,en
3416000,s.Crişcăuţi,CUATM,http://statistica.md,3400000,MD,ro
3416000,с.Кришкэуць,CUATM,http://statistica.md,3400000,MD,ru
3417000,s.Donduseni,CUATM,http://statistica.md,3400000,MD,en
3417000,s.Donduşeni (r-l Donduşeni),CUATM,http://statistica.md,3400000,MD,ro
3417000,с.Дондушень (р-н Дондушень),CUATM,http://statistica.md,3400000,MD,ru
3417100,s.Elizavetovca,CUATM,http://statistica.md,3400000,MD,en
3417100,s.Elizavetovca (r-l Donduşeni),CUATM,http://statistica.md,3400000,MD,ro
3417100,с.Елизаветовка (р-н Дондушень),CUATM,http://statistica.md,3400000,MD,ru
3417101,s.Boroseni,CUATM,http://statistica.md,3400000,MD,en
3417101,s.Boroseni,CUATM,http://statistica.md,3400000,MD,ro
3417101,с.Боросень,CUATM,http://statistica.md,3400000,MD,ru
3418000,s.Frasin,CUATM,http://statistica.md,3400000,MD,en
3418000,s.Frasin (r-l Donduşeni),CUATM,http://statistica.md,3400000,MD,ro
3418000,с.Фрасин (р-н Дондушень),CUATM,http://statistica.md,3400000,MD,ru
3418001,s.Caraiman,CUATM,http://statistica.md,3400000,MD,en
3418001,s.Caraiman,CUATM,http://statistica.md,3400000,MD,ro
3418001,с.Карайман,CUATM,http://statistica.md,3400000,MD,ru
3418002,s.Codrenii Noi,CUATM,http://statistica.md,3400000,MD,en
3418002,s.Codrenii Noi,CUATM,http://statistica.md,3400000,MD,ro
3418002,с.Кодрений Ной,CUATM,http://statistica.md,3400000,MD,ru
3419000,s.Horodiste,CUATM,http://statistica.md,3400000,MD,en
3419000,s.Horodişte (r-l Donduşeni),CUATM,http://statistica.md,3400000,MD,ro
3419000,с.Хородиште (р-н Дондушень),CUATM,http://statistica.md,3400000,MD,ru
3420000,s.Mosana,CUATM,http://statistica.md,3400000,MD,en
3420000,s.Moşana,CUATM,http://statistica.md,3400000,MD,ro
3420000,с.Мошана,CUATM,http://statistica.md,3400000,MD,ru
3420001,s.Octeabriscoe,CUATM,http://statistica.md,3400000,MD,en
3420001,s.Octeabriscoe (r-l Donduşeni),CUATM,http://statistica.md,3400000,MD,ro
3420001,с.Октябрьское (р-н Дондушень),CUATM,http://statistica.md,3400000,MD,ru
3421000,s.Pivniceni,CUATM,http://statistica.md,3400000,MD,en
3421000,s.Pivniceni,CUATM,http://statistica.md,3400000,MD,ro
3421000,с.Пивничень,CUATM,http://statistica.md,3400000,MD,ru
3422000,s.Plop,CUATM,http://statistica.md,3400000,MD,en
3422000,s.Plop (r-l Donduşeni),CUATM,http://statistica.md,3400000,MD,ro
3422000,с.Плоп (р-н Дондушень),CUATM,http://statistica.md,3400000,MD,ru
3423000,s.Pocrovca,CUATM,http://statistica.md,3400000,MD,en
3423000,s.Pocrovca (r-l Donduşeni),CUATM,http://statistica.md,3400000,MD,ro
3423000,с.Покровка (р-н Дондушень),CUATM,http://statistica.md,3400000,MD,ru
3424000,s.Rediul Mare,CUATM,http://statistica.md,3400000,MD,en
3424000,s.Rediul Mare (r-l Donduşeni),CUATM,http://statistica.md,3400000,MD,ro
3424000,с.Редиул Маре (р-н Дондушень),CUATM,http://statistica.md,3400000,MD,ru
3425000,s.Scaieni,CUATM,http://statistica.md,3400000,MD,en
3425000,s.Scăieni (r-l Donduşeni),CUATM,http://statistica.md,3400000,MD,ro
3425000,с.Скэень (р-н Дондушень),CUATM,http://statistica.md,3400000,MD,ru
3426000,s.Sudarca,CUATM,http://statistica.md,3400000,MD,en
3426000,s.Sudarca,CUATM,http://statistica.md,3400000,MD,ro
3426000,с.Сударка,CUATM,http://statistica.md,3400000,MD,ru
3426001,s.Braicau,CUATM,http://statistica.md,3400000,MD,en
3426001,s.Braicău,CUATM,http://statistica.md,3400000,MD,ro
3426001,с.Брайкэу,CUATM,http://statistica.md,3400000,MD,ru
3427000,s.Teleseuca,CUATM,http://statistica.md,3400000,MD,en
3427000,s.Teleşeuca,CUATM,http://statistica.md,3400000,MD,ro
3427000,с.Телешеука,CUATM,http://statistica.md,3400000,MD,ru
3427001,s.Teleseuca Noua,CUATM,http://statistica.md,3400000,MD,en
3427001,s.Teleşeuca Nouă,CUATM,http://statistica.md,3400000,MD,ro
3427001,с.Телешеука Ноуэ,CUATM,http://statistica.md,3400000,MD,ru
3428000,s.Tirnova,CUATM,http://statistica.md,3400000,MD,en
3428000,s.Tîrnova (r-l Donduşeni),CUATM,http://statistica.md,3400000,MD,ro
3428000,с.Тырнова (р-н Дондушень),CUATM,http://statistica.md,3400000,MD,ru
3428001,s.Briceva,CUATM,http://statistica.md,3400000,MD,en
3428001,s.Briceva,CUATM,http://statistica.md,3400000,MD,ro
3428001,с.Бричева,CUATM,http://statistica.md,3400000,MD,ru
3428002,s.Elenovca,CUATM,http://statistica.md,3400000,MD,en
3428002,s.Elenovca,CUATM,http://statistica.md,3400000,MD,ro
3428002,с.Еленовка,CUATM,http://statistica.md,3400000,MD,ru
3429000,s.Taul,CUATM,http://statistica.md,3400000,MD,en
3429000,s.Ţaul,CUATM,http://statistica.md,3400000,MD,ro
3429000,с.Цаул,CUATM,http://statistica.md,3400000,MD,ru
3601000,or.Drochia (r-l Drochia),CUATM,http://statistica.md,3600000,MD,en
3601000,or.Drochia,CUATM,http://statistica.md,3600000,MD,ro
3601000,г.Дрокия,CUATM,http://statistica.md,3600000,MD,ru
3610000,s.Antoneuca,CUATM,http://statistica.md,3600000,MD,en
3610000,s.Antoneuca,CUATM,http://statistica.md,3600000,MD,ro
3610000,с.Антонеука,CUATM,http://statistica.md,3600000,MD,ru
3611000,s.Baroncea,CUATM,http://statistica.md,3600000,MD,en
3611000,s.Baroncea,CUATM,http://statistica.md,3600000,MD,ro
3611000,с.Баронча,CUATM,http://statistica.md,3600000,MD,ru
3611001,s.Baroncea Noua,CUATM,http://statistica.md,3600000,MD,en
3611001,s.Baroncea Nouă,CUATM,http://statistica.md,3600000,MD,ro
3611001,с.Баронча Ноуэ,CUATM,http://statistica.md,3600000,MD,ru
3612000,s.Chetrosu,CUATM,http://statistica.md,3600000,MD,en
3612000,s.Chetrosu (r-l Drochia),CUATM,http://statistica.md,3600000,MD,ro
3612000,с.Кетросу (р-н Дрокия),CUATM,http://statistica.md,3600000,MD,ru
3613000,s.Cotova,CUATM,http://statistica.md,3600000,MD,en
3613000,s.Cotova,CUATM,http://statistica.md,3600000,MD,ro
3613000,с.Котова,CUATM,http://statistica.md,3600000,MD,ru
3613001,s.Macareuca,CUATM,http://statistica.md,3600000,MD,en
3613001,s.Măcăreuca,CUATM,http://statistica.md,3600000,MD,ro
3613001,с.Мэкэреука,CUATM,http://statistica.md,3600000,MD,ru
3614000,s.Dominteni,CUATM,http://statistica.md,3600000,MD,en
3614000,s.Dominteni,CUATM,http://statistica.md,3600000,MD,ro
3614000,с.Доминтень,CUATM,http://statistica.md,3600000,MD,ru
3615000,s.Drochia,CUATM,http://statistica.md,3600000,MD,en
3615000,s.Drochia (r-l Drochia),CUATM,http://statistica.md,3600000,MD,ro
3615000,с.Дрокия (р-н Дрокия),CUATM,http://statistica.md,3600000,MD,ru
3616000,s.Gribova,CUATM,http://statistica.md,3600000,MD,en
3616000,s.Gribova,CUATM,http://statistica.md,3600000,MD,ro
3616000,с.Грибова,CUATM,http://statistica.md,3600000,MD,ru
3617000,s.Fintinita,CUATM,http://statistica.md,3600000,MD,en
3617000,s.Fîntîniţa,CUATM,http://statistica.md,3600000,MD,ro
3617000,с.Фынтыница,CUATM,http://statistica.md,3600000,MD,ru
3617001,Ghizdita Loc.C.F.,CUATM,http://statistica.md,3600000,MD,en
3617001,"Ghizdita, loc.st.c.f.",CUATM,http://statistica.md,3600000,MD,ro
3617001,"Гиздита, н.п.ж.-д.ст.",CUATM,http://statistica.md,3600000,MD,ru
3618000,s.Hasnasenii Mari,CUATM,http://statistica.md,3600000,MD,en
3618000,s.Hăsnăşenii Mari,CUATM,http://statistica.md,3600000,MD,ro
3618000,с.Хэснэшений Марь,CUATM,http://statistica.md,3600000,MD,ru
3619000,s.Hasnasenii Noi,CUATM,http://statistica.md,3600000,MD,en
3619000,s.Hăsnăşenii Noi,CUATM,http://statistica.md,3600000,MD,ro
3619000,с.Хэснэшений Ной,CUATM,http://statistica.md,3600000,MD,ru
3619001,s.Lazo,CUATM,http://statistica.md,3600000,MD,en
3619001,s.Lazo (r-l Drochia),CUATM,http://statistica.md,3600000,MD,ro
3619001,с.Лазо (р-н Дрокия),CUATM,http://statistica.md,3600000,MD,ru
3620000,s.Maramonovca,CUATM,http://statistica.md,3600000,MD,en
3620000,s.Maramonovca,CUATM,http://statistica.md,3600000,MD,ro
3620000,с.Марамоновка,CUATM,http://statistica.md,3600000,MD,ru
3621000,s.Miciurin,CUATM,http://statistica.md,3600000,MD,en
3621000,s.Miciurin,CUATM,http://statistica.md,3600000,MD,ro
3621000,с.Мичурин,CUATM,http://statistica.md,3600000,MD,ru
3622000,s.Mindic,CUATM,http://statistica.md,3600000,MD,en
3622000,s.Mîndîc,CUATM,http://statistica.md,3600000,MD,ro
3622000,с.Мындык,CUATM,http://statistica.md,3600000,MD,ru
3623000,s.Moara De Piatra,CUATM,http://statistica.md,3600000,MD,en
3623000,s.Moara de Piatră,CUATM,http://statistica.md,3600000,MD,ro
3623000,с.Моара де Пятрэ,CUATM,http://statistica.md,3600000,MD,ru
3624000,s.Nicoreni,CUATM,http://statistica.md,3600000,MD,en
3624000,s.Nicoreni,CUATM,http://statistica.md,3600000,MD,ro
3624000,с.Никорень,CUATM,http://statistica.md,3600000,MD,ru
3625000,s.Ochiul Alb,CUATM,http://statistica.md,3600000,MD,en
3625000,s.Ochiul Alb,CUATM,http://statistica.md,3600000,MD,ro
3625000,с.Окюл Алб,CUATM,http://statistica.md,3600000,MD,ru
3626000,s.Palanca,CUATM,http://statistica.md,3600000,MD,en
3626000,s.Palanca (r-l Drochia),CUATM,http://statistica.md,3600000,MD,ro
3626000,с.Паланка (р-н Дрокия),CUATM,http://statistica.md,3600000,MD,ru
3626001,s.Holosnita Noua,CUATM,http://statistica.md,3600000,MD,en
3626001,s.Holoşniţa Nouă,CUATM,http://statistica.md,3600000,MD,ro
3626001,с.Холошница Ноуэ,CUATM,http://statistica.md,3600000,MD,ru
3626002,s.Salvirii Noi,CUATM,http://statistica.md,3600000,MD,en
3626002,s.Şalvirii Noi,CUATM,http://statistica.md,3600000,MD,ro
3626002,с.Шалвирий Ной,CUATM,http://statistica.md,3600000,MD,ru
3627000,s.Pelinia,CUATM,http://statistica.md,3600000,MD,en
3627000,s.Pеlinia,CUATM,http://statistica.md,3600000,MD,ro
3627000,с.Пелиния,CUATM,http://statistica.md,3600000,MD,ru
3627001,Pelinia Loc.C.F.,CUATM,http://statistica.md,3600000,MD,en
3627001,"Pеlinia, loc.st.c.f.",CUATM,http://statistica.md,3600000,MD,ro
3627001,"Пелиния, н.п.ж.-д.ст.",CUATM,http://statistica.md,3600000,MD,ru
3628000,s.Pervomaiscoe,CUATM,http://statistica.md,3600000,MD,en
3628000,s.Pervomaiscoe (r-l Drochia),CUATM,http://statistica.md,3600000,MD,ro
3628000,с.Первомайское (р-н Дрокия),CUATM,http://statistica.md,3600000,MD,ru
3628001,s.Sergheuca,CUATM,http://statistica.md,3600000,MD,en
3628001,s.Sergheuca,CUATM,http://statistica.md,3600000,MD,ro
3628001,с.Сергеука,CUATM,http://statistica.md,3600000,MD,ru
3629000,s.Petreni,CUATM,http://statistica.md,3600000,MD,en
3629000,s.Petreni,CUATM,http://statistica.md,3600000,MD,ro
3629000,с.Петрень,CUATM,http://statistica.md,3600000,MD,ru
3629001,s.Popestii Noi,CUATM,http://statistica.md,3600000,MD,en
